Estacao,Data,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82798,30/11/2017,0000,31.510345,28.018,25.446667,
82798,31/12/2017,0000,32.135714,28.674815,26.229032,
82798,31/01/2018,0000,31.844444,28.186,25.258065,
82798,28/02/2018,0000,31.678571,27.982857,24.757143,
82798,31/03/2018,0000,32.080645,28.185161,24.96129,
82798,30/04/2018,0000,30.993333,27.079333,24.1,
82798,31/05/2018,0000,30.925806,26.626452,23.193548,
82798,30/06/2018,0000,30.3,25.930667,22.213333,
82798,31/07/2018,0000,29.658065,25.612,22.166667,
82798,31/08/2018,0000,29.993548,26.038065,22.590323,
82798,30/09/2018,0000,30.365517,26.7575,23.576667,
82798,31/10/2018,0000,31.47619,27.935385,25.558065,
82798,30/11/2018,0000,31.875862,28.418621,25.841379,
82798,31/12/2018,0000,31.9,28.274783,25.36129,
