Estacao,Dia,Mes,Ano,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82791,30,04,1999,0000,35.23,29.177333,23.863333,
82791,31,05,1999,0000,33.154839,27.230323,22.754839,
82791,30,06,1999,0000,32.936667,26.841333,21.46,
82791,31,07,1999,0000,32.035484,25.96,20.851613,
82791,31,08,1999,0000,33.296774,26.687742,20.716129,
82791,30,09,1999,0000,35.256667,27.736667,21.686667,
82791,31,10,1999,0000,35.012903,28.341935,22.564516,
82791,30,11,1999,0000,35.56,29.048,23.553333,
82791,31,12,1999,0000,34.683871,28.399355,23.63871,
82791,31,01,2000,0000,33.216129,27.389677,22.819355,
82791,29,02,2000,0000,33.396552,27.022759,22.586207,
82791,31,03,2000,0000,33.148387,27.007097,22.358065,
82791,30,04,2000,0000,32.64,26.752667,22.363333,
82791,31,05,2000,0000,33.619355,27.139355,21.848387,
82791,30,06,2000,0000,32.793333,26.475333,21.406667,
82791,31,07,2000,0000,32.535484,,21.090323,
82791,31,08,2000,0000,32.648387,,21.858065,
82791,30,09,2000,0000,34.136667,,22.893333,
82791,31,10,2001,0000,35.606452,28.805806,23.325806,
82791,30,11,2001,0000,36.558621,29.475862,23.934483,
82791,31,12,2001,0000,36.044828,29.397857,24.217857,
82791,31,01,2002,0000,32.362069,26.562143,22.753333,
82791,28,02,2002,0000,33.296296,27.06963,22.353571,
82791,31,03,2002,0000,33.006452,26.914194,22.541935,
82791,30,04,2002,0000,32.593103,26.807143,22.596552,
82791,31,05,2002,0000,31.970968,26.407097,21.912903,
82791,30,06,2002,0000,31.1,25.303333,20.45,
82791,31,07,2002,0000,33.383871,26.576774,20.887097,
82791,31,08,2002,0000,33.693333,26.824667,21.445161,
82791,30,09,2002,0000,35.24,27.895333,22.05,
82791,31,10,2002,0000,36.053333,28.623333,22.777419,
82791,30,11,2002,0000,36.456667,29.208,23.424138,
82791,31,12,2002,0000,36.109677,29.454839,23.835484,
82791,31,01,2003,0000,35.477419,28.808387,23.283871,
82791,28,02,2003,0000,33.967857,27.778571,23.189286,
82791,31,03,2003,0000,33.451613,27.023226,22.648387,
82791,30,04,2003,0000,34.146667,27.127333,21.436667,
82791,31,05,2003,0000,33.93871,27.400645,21.564516,
82791,30,06,2003,0000,33.49,26.742,20.696667,
82791,31,07,2003,0000,33.129032,26.354839,19.72,
82791,31,08,2003,0000,34.419355,27.063226,19.953333,
82791,30,09,2003,0000,34.93,27.584,20.32,
82791,31,10,2003,0000,36.116129,28.358065,21.051613,
82791,30,11,2003,0000,36.696667,29.204,21.92,
82791,31,12,2003,0000,36.8,29.470968,22.354839,
82791,31,01,2004,0000,32.767742,26.541935,20.951613,
82791,29,02,2004,0000,31.955172,25.984828,20.851724,
82791,31,03,2004,0000,33.483871,27.165161,21.022581,
82791,30,04,2004,0000,34.643333,28.166667,23.37,
82791,31,05,2004,0000,33.254839,27.360645,23.096774,
82791,30,06,2004,0000,31.183333,25.784,22.113333,
82791,31,07,2004,0000,31.751613,25.91871,21.303226,
82791,31,08,2004,0000,33.580645,26.890968,21.66,
82791,30,09,2004,0000,34.616667,27.705333,22.633333,
82791,31,10,2004,0000,36.112903,28.664516,22.812903,
82791,30,11,2004,0000,36.293333,29.344,23.493333,
82791,31,12,2004,0000,36.854839,29.816774,23.825806,
82791,31,01,2005,0000,36.009677,29.678065,24.5,
82791,28,02,2005,0000,35.092857,28.914286,23.728571,
82791,31,03,2005,0000,35.093548,28.590968,23.76,
82791,30,04,2005,0000,33.573333,27.85,23.55,
82791,31,05,2005,0000,32.570968,26.910323,22.956667,
82791,30,06,2005,0000,31.233333,25.930345,22.064286,
82791,31,07,2005,0000,32.687097,26.155484,20.945161,
82791,31,08,2005,0000,33.378261,26.389565,20.834783,
82791,30,09,2005,0000,34.916667,27.554667,21.426667,
82791,30,11,2005,0000,36.55,29.272,22.773333,
82791,31,12,2005,0000,34.348387,28.070323,22.612903,
82791,31,01,2006,0000,36.551613,29.545161,23.351613,
82791,28,02,2006,0000,35.596429,28.831429,23.717857,
82791,31,03,2006,0000,32.190323,26.911613,22.716129,
82791,30,04,2006,0000,31.866667,26.296667,22.62,
82791,31,05,2006,0000,31.412903,26.092258,21.935484,
82791,30,06,2006,0000,30.84,25.240667,20.763333,
82791,31,08,2006,0000,33.370968,26.505806,20.422581,
82791,30,09,2006,0000,35.743333,27.998,21.246667,
82791,31,10,2006,0000,36.383871,28.916129,22.283871,
82791,30,11,2006,0000,36.58,29.080667,22.446667,
82791,31,12,2006,0000,36.851613,29.670968,22.996774,
82791,31,01,2007,0000,36.487097,29.560645,23.041935,
82791,28,02,2007,0000,34.135714,27.558571,22.289286,
82791,31,03,2007,0000,33.222581,27.085161,21.754839,
82791,30,04,2007,0000,34.386667,27.822667,22.27,
82791,31,05,2007,0000,33.525806,26.999355,21.348387,
82791,31,07,2007,0000,33.180645,26.319355,20.235484,
82791,31,08,2007,0000,33.03871,26.044516,19.812903,
82791,30,09,2007,0000,34.126667,26.929333,20.136667,
82791,31,10,2007,0000,35.848387,28.286452,21.145161,
82791,30,11,2007,0000,36.666667,28.944667,21.53,
82791,31,12,2007,0000,36.009677,28.751613,22.019355,
82791,31,01,2008,0000,36.196774,28.825161,22.396774,
82791,29,02,2008,0000,34.72069,27.773103,21.503448,
82791,31,03,2008,0000,32.335484,25.966452,20.816129,
82791,30,04,2008,0000,31.526667,25.918,20.813333,
82791,31,05,2008,0000,31.419355,25.632258,20.364516,
82791,31,07,2008,0000,31.132258,24.88129,19.064516,
82791,31,08,2008,0000,32.803226,26.028387,19.322581,
82791,30,09,2008,0000,34.623333,27.251333,19.703333,
82791,31,10,2008,0000,36.064516,28.187742,20.693548,
82791,30,11,2008,0000,36.806667,28.986667,21.003333,
82791,31,12,2008,0000,36.151613,28.867097,21.177419,
82791,31,01,2009,0000,35.548387,28.294194,21.093548,
82791,28,02,2009,0000,32.978571,26.668571,20.771429,
82791,31,03,2009,0000,33.2,26.560645,20.696774,
82791,30,04,2009,0000,32.188889,25.848889,20.47037,
82791,31,08,2009,0000,32.496774,25.431852,17.86129,
82791,30,09,2009,0000,35.293333,27.103333,18.893333,
82791,31,10,2009,0000,36.519355,28.382581,19.532258,
82791,30,11,2009,0000,36.673333,28.503333,20.03,
82791,31,12,2009,0000,36.090323,28.53871,20.658065,
82791,31,01,2010,0000,33.880645,27.009032,20.016129,
82791,28,02,2010,0000,35.289286,28.297143,20.675,
82791,31,03,2010,0000,36.603226,28.780645,20.770968,
82791,30,04,2010,0000,34.896667,27.820667,20.493333,
82791,31,05,2010,0000,36.158065,28.532258,20.290323,
82791,30,06,2010,0000,32.99,26.574,21.313333,
82791,31,07,2010,0000,33.187097,26.406452,20.632258,
82791,31,08,2010,0000,33.987097,26.572258,20.187097,
82791,30,09,2010,0000,34.836667,27.245333,20.68,
82791,31,10,2010,0000,36.029032,28.531613,21,
82791,30,11,2010,0000,36.696667,29.009333,21.286667,
82791,31,12,2010,0000,34.619355,27.629677,20.748387,
82791,31,01,2011,0000,33.935484,27.141935,20.835484,
82791,28,02,2011,0000,32.975,26.580714,21.207143,
82791,31,03,2011,0000,32.877419,26.822609,20.477419,
82791,30,04,2011,0000,33.6,26.666,21.031034,
