Estacao,Data,Hora,TempMaximaMedia,TempCompensadaMedia,TempMinimaMedia,
82792,31/08/2005,0000,28.577419,22.009032,16.619355,
82792,30/09/2005,0000,31.033333,23.840667,17.77,
82792,31/10/2005,0000,32.896774,25.259355,18.848387,
82792,30/11/2005,0000,33.256667,26.037333,19.94,
82792,31/12/2005,0000,31.612903,25.141935,19.625806,
82792,31/01/2006,0000,33.551613,26.114194,19.419355,
82792,28/02/2006,0000,33.15,26.375714,21.203571,
82792,31/03/2006,0000,31.635484,25.470323,20.86129,
82792,30/04/2006,0000,30.183333,24.618667,20.73,
82792,31/05/2006,0000,28.541935,23.420645,19.370968,
82792,30/06/2006,0000,27.233333,22.062,17.73,
82792,31/07/2006,0000,28.154839,22.013548,16.945161,
82792,31/08/2006,0000,29.696774,22.705806,16.667742,
82792,30/09/2006,0000,31.633333,24.362667,18.193333,
82792,31/10/2006,0000,32.819355,25.697419,19.470968,
82792,30/11/2006,0000,33.35,26.039333,19.856667,
82792,31/12/2006,0000,33.577419,26.58,20.56129,
82792,31/01/2007,0000,33.712903,26.858065,20.796774,
82792,28/02/2007,0000,32.196429,25.776429,20.971429,
82792,31/03/2007,0000,30.125806,24.316774,19.490323,
82792,30/04/2007,0000,31.476667,25.187333,20.14,
82792,31/05/2007,0000,29.364516,23.66129,19,
82792,30/06/2007,0000,28.296667,22.506,17.86,
82792,31/07/2007,0000,29.109677,22.38129,16.751613,
82792,31/08/2007,0000,28.790323,22.255484,17.070968,
82792,30/09/2007,0000,30.01,22.998667,17.066667,
82792,31/10/2007,0000,32.312903,24.888387,18.26129,
82792,30/11/2007,0000,33.22,25.878,19.74,
82792,31/12/2007,0000,32.977419,26.001935,20.187097,
82792,31/01/2008,0000,33.209677,26.462581,20.490323,
82792,29/02/2008,0000,32.827586,26.162069,20.496552,
82792,31/03/2008,0000,30.403226,24.919355,20.680645,
82792,30/04/2008,0000,29.45,24.133333,20.123333,
82792,31/05/2008,0000,27.835484,22.92,18.906452,
82792,30/06/2008,0000,26.913333,21.555333,17.06,
82792,31/07/2008,0000,26.919355,21.097419,16.706452,
82792,31/08/2008,0000,28.541935,22.050968,16.754839,
82792,30/09/2008,0000,30.583333,23.452667,16.766667,
82792,31/10/2008,0000,32.151613,24.82,18.335484,
82792,30/11/2008,0000,33.273333,26.080667,19.423333,
82792,31/12/2008,0000,33.377419,26.478065,20.364516,
82792,31/01/2009,0000,33.077419,26.369677,20.551613,
82792,28/02/2009,0000,30.825,25.073571,20.4,
82792,31/03/2009,0000,31.66129,25.545161,20.690323,
82792,30/04/2009,0000,29.61,24.498,20.716667,
82792,31/05/2009,0000,28.003226,23.447742,20.148387,
82792,30/06/2009,0000,27.053333,22.245333,18.14,
82792,31/07/2009,0000,27.683871,21.96129,17.148387,
82792,31/08/2009,0000,28.329032,22.035484,17.022581,
82792,30/09/2009,0000,31.166667,24.011333,17.806667,
82792,31/10/2009,0000,32.529032,25.455484,19.483871,
82792,30/11/2009,0000,32.713333,25.632,19.496667,
82792,31/12/2009,0000,32.835484,26.14,20.351613,
82792,31/01/2010,0000,31.296774,25.154194,20.022581,
82792,28/02/2010,0000,32.392857,25.772857,20.328571,
82792,30/04/2010,0000,31.413333,25.298,20.536667,
82792,31/05/2010,0000,31.935484,25.22129,19.180645,
82792,30/06/2010,0000,28.023333,22.680667,18.293333,
82792,31/07/2010,0000,27.612903,21.754839,16.522581,
82792,31/08/2010,0000,28.922581,22.015484,15.580645,
82792,30/09/2010,0000,30.533333,23.208,16.6,
82792,31/10/2010,0000,32.458065,25.326452,19.083871,
82792,30/11/2010,0000,32.466667,25.541333,19.213333,
82792,31/12/2010,0000,31.019355,25.145806,19.567742,
82792,31/01/2011,0000,30.870968,24.623871,19.33871,
82792,28/02/2011,0000,30.771429,24.625,19.471429,
82792,31/03/2011,0000,31.03871,24.881935,19.93871,
82792,30/04/2011,0000,30.813333,24.508,19.273333,
82792,31/05/2011,0000,28.16129,23.212903,19.103226,
82792,30/06/2011,0000,28.453333,22.390667,17.246667,
82792,31/07/2011,0000,27.341935,21.46129,16.13871,
82792,31/08/2011,0000,29.419355,22.379355,15.922581,
82792,30/09/2011,0000,30.44,23.06,16.224138,
82792,31/10/2011,0000,31.896774,24.945806,18.683871,
82792,30/11/2011,0000,31.906667,25.018,19.276667,
82792,31/12/2011,0000,33.303226,26.016774,19.716129,
82792,31/01/2012,0000,31.967742,25.141333,19.122581,
82792,29/02/2012,0000,31.917241,25.01931,18.806897,
82792,31/03/2012,0000,33.393548,25.907742,19.374194,
82792,30/04/2012,0000,33.493333,26.087586,19.086667,
82792,31/05/2012,0000,32.083871,25.298065,18.922581,
82792,30/06/2012,0000,30.2,23.701333,17.933333,
82792,31/07/2012,0000,29.232258,22.56129,16.167742,
82792,31/08/2012,0000,29.722581,22.625806,16,
82792,30/09/2012,0000,31.573333,23.871333,16.38,
82792,31/10/2012,0000,32.519355,24.861333,18.058065,
82792,30/11/2012,0000,33.633333,26.248667,19.444828,
82792,31/12/2012,0000,33.864516,26.6,19.96129,
82792,31/01/2013,0000,33.316129,26.596774,20.206452,
82792,28/02/2013,0000,33.935714,26.727857,19.925,
82792,31/03/2013,0000,33.780645,26.972258,20.93871,
82792,30/04/2013,0000,32.26,26.112,20.56,
82792,31/05/2013,0000,30.490323,24.476129,19.2,
82792,30/06/2013,0000,29.513333,23.392,18.04,
82792,31/07/2013,0000,28.122581,22.094194,16.63871,
82792,31/08/2013,0000,29.703226,23.072903,17.209677,
82792,30/09/2013,0000,31.3,24.007333,17.336667,
82792,31/10/2013,0000,32.309677,25.072903,18.506452,
82792,30/11/2013,0000,31.746667,25.017333,19.093333,
82792,31/12/2013,0000,32.077419,25.543333,19.593548,
82792,31/01/2014,0000,32.36129,25.5,19.003226,
82792,28/02/2014,0000,31.85,25.119286,19.389286,
82792,31/03/2014,0000,32.019355,25.375484,19.4,
82792,30/04/2014,0000,31.295238,24.898095,19.516667,
82792,31/05/2014,0000,,,18.483871,
82792,30/06/2014,0000,,,16.986667,
82792,31/07/2014,0000,,,16.258065,
82792,31/08/2014,0000,,,15.735484,
82792,30/09/2014,0000,31.536667,24.082667,17.55,
82792,31/10/2014,0000,31.809677,24.395484,18.096774,
82792,30/11/2014,0000,32.376667,25.35,18.84,
82792,31/12/2014,0000,32.696774,25.643871,19,
82792,31/01/2015,0000,33.319355,26.360645,19.116129,
82792,28/02/2015,0000,33.160714,26.166429,19.657143,
82792,31/03/2015,0000,33.116129,26.225806,20.006452,
82792,30/04/2015,0000,32.673333,26.198621,19.973333,
82792,31/05/2015,0000,31.916129,25.589333,19.46129,
82792,30/06/2015,0000,29.05,23.156,17.803333,
82792,31/07/2015,0000,28.125806,22.590968,17.596774,
82792,31/08/2015,0000,30.086207,22.977241,16.124138,
82792,30/09/2015,0000,32.22,24.776552,17.733333,
82792,31/10/2015,0000,32.948387,25.482143,18.603226,
82792,30/11/2015,0000,34.186667,26.735333,19.43,
82792,31/12/2015,0000,33.25,26.291724,19.583333,
82792,31/01/2016,0000,30.645161,25.062581,20.151613,
82792,29/02/2016,0000,32.296552,25.390714,18.975862,
82792,31/03/2016,0000,33.496774,26.562,20.412903,
82792,30/04/2016,0000,32.62,25.935333,19.69,
82792,31/05/2016,0000,31.209677,24.764138,18.851613,
82792,30/06/2016,0000,30.741379,24.001379,17.816667,
82792,31/08/2016,0000,31.620833,24.2275,16.741667,
82792,30/09/2016,0000,32.908696,25.386957,17.686957,
82792,31/10/2016,0000,33.785714,26.250714,19.044828,
82792,30/11/2016,0000,34.146667,26.694667,19.653333,
82792,31/12/2016,0000,34.109677,27.025333,20.42,
82792,31/01/2017,0000,34,26.986452,20.080645,
82792,28/02/2017,0000,33.953571,27.165,20.767857,
82792,31/03/2017,0000,33.235484,26.664516,21.293548,
82792,30/04/2017,0000,32.006667,25.864828,20.363333,
82792,31/05/2017,0000,,,20.164516,
82792,30/06/2017,0000,,,18.43,
82792,31/07/2017,0000,,,17.196774,
82792,31/08/2017,0000,,,16.86129,
82792,30/09/2017,0000,,,17.37,
82792,31/10/2017,0000,,,18.954839,
82792,30/11/2017,0000,,,20.07,
82792,31/12/2017,0000,,,20.667742,
82792,31/01/2018,0000,,,20.232,
82792,28/02/2018,0000,,,20.867857,
82792,31/03/2018,0000,,,20.63871,
82792,30/04/2018,0000,29.466667,24.127333,19.89,
82792,31/05/2018,0000,29.077419,23.369032,18.43871,
82792,30/06/2018,0000,29.6,23.004667,16.93,
82792,31/07/2018,0000,29.709677,22.969032,17.190323,
82792,31/08/2018,0000,31.296774,23.978065,17.274194,
82792,30/09/2018,0000,32.293333,24.910667,18.083333,
82792,31/10/2018,0000,33.764516,26.250323,19.864516,
82792,30/11/2018,0000,33.36,26.32,20.35,
82792,31/12/2018,0000,32.851613,26.449333,20.533333,
